frames,dst_entropy,src_entropy,proto_entropy,bps_in,bps_out,flows,attack
463,0,0,0.582764806,16766.72118,2433.6,449.6233908,0
784,0,0,0.746740456,16189.94182,2120,31.00042015,0
2040,0,6.543295834,0.846781405,3844.281477,561.6,1841.695608,1
14,0,6.64385619,0.478291033,56937.39856,14603.66442,1577.373543,1
427,0,0,1.326590322,17181.49626,2248.8,2656.073011,0
560,0,6.136842188,0.674291098,9422.333769,1876.900181,3019.927405,1
2031,0,6.412086166,0.342766322,4864.374782,1755.76508,3255.290602,1
169,0,6.64385619,0.32958272,228846.1202,208405.9129,7144.488786,1
1675,0,6.512669028,0,1961.395771,288.2241744,2354.13922,1
718,0,0,1.141116025,13353.56487,1422.4,1042.614988,0
351,0,0,0.82944036,18576.03957,2086.191381,2574.877996,0
24490,0.080793136,6.64385619,0,11044.78671,2096.296296,242.2789732,1
385,0.945576611,0.945576611,1.568107126,11125.68559,1206.4,2842.668957,0
6144,0,6.48385619,0,1117.254257,756.302521,1254.348317,1
3585,0.083542888,6.334962501,0.924799383,45342.36164,2618.518876,803.936849,1
572,0.965122588,0.965122588,1.338611906,14390.3812,1638.563856,3183.684699,0
916,0,0,0.78565516,21689.22405,2808.280828,1083.770499,0
474,0.99688569,0.99688569,1.691262894,13977.79582,1302.660532,2182.21683,0
1418,0,6.290874044,1.194381964,344587.3881,64426.73257,91366.62781,1
4548,0,6.62935662,0,1545.144138,127.3334643,902.1195626,1
3407,0.194391858,6.62385619,0,2214.646886,303.2288255,6039.184843,1
877,1.20898903,5.888320868,1.529751634,49435.48129,1227.388341,3220.619544,1
7,0,6.270672024,1.401456506,348241.5878,64426.73257,79006.61535,1
116,0,0,2.079143051,13383.06375,1412.8,709.2079277,0
236,0,0,1.23150104,15355.60308,1734.4,649.9454549,0
7558,0,6.336307315,0.898703651,336000.3372,61989.83408,146.9090882,1
1035,0,6.58385619,0.198561842,66972.44784,102636.5435,2841.857715,1
414,0,0,1.07680354,15144.88574,1638.563856,628.6500295,0
372,0,0,1.006627422,15283.4842,2024,746.5660265,0
904,0,6.528346519,0,6683.579167,3393.6,3262.79944,1
48601,0,6.336307315,0,57866.35673,62488.73624,0.000110386,1
342,0.789929938,0.789929938,1.2872202,11837.64382,1336,4028.18145,0
801,0,0,0.775792957,20170.42106,2584,2695.227618,0
482,0,0.999977995,0.754613967,16926.63669,2270.4,5654.252678,0
8,0,6.60385619,0.036548138,172007.5931,143237.5624,1146.247249,1
4167,0,6.20875844,0.114441483,967.2464569,756.302521,14804.4377,1
1165,0,6.54385619,0.422536084,80591.41758,113161.1374,2685.798991,1
1178,1.442670206,1.442670206,0.907945442,16704.10774,2153.384662,4845.397332,0
12066,0,6.336307315,0,1132.861606,904.0473874,338.9592504,1
504,0,6.28875844,0,1019.147127,492.4623116,321.2070459,1
10,0,6.203845941,1.34665405,380250.4301,66944.68435,75317.83259,1
1625,0,6.62935662,0,3740.716986,2911.541702,2966.32308,1
15120,0,6.60385619,0,5753.756634,2103.122044,68.64662777,1
784,0,0,0.523739152,21257.98484,2774.4,1146.311464,0
1104,0,0,1.31766606,13879.17721,1638.4,3877.346858,0
4603,0,6.56385619,0.089948203,352888.168,335829.6566,553.4141879,1
1,0,6.222642857,0.927943002,383582.5873,65100.87859,86246.26845,1
701,0,0,1.797474819,13363.12161,1172.8,5581.84613,0
325,0.169826086,5.990551086,0.344645018,210729.2997,72977.90315,53304.43445,1
2002,0,6.21366069,1.038598867,45020.88024,5365.863414,3228.817913,1
1772,0,6.040483332,0.632211354,351916.9283,73227.19141,86921.70088,1
829,0,0,0.92029726,12873.4684,1302.4,1685.097331,0
859,0,0,1.366210443,16123.26724,2120,1392.302965,0
19891,0,6.60385619,0,7077.074904,1731.125456,0.018719236,1
39,0,6.62935662,0,1856.481935,0,2133.404696,1
16042,0.080793136,6.376307315,0.924799383,45001.8707,2618.518876,7.893851748,1
11119,1,1,0,11428.63404,1681.645088,435.9185368,1
17858,0,6.26875844,0,4115.111529,2106.989301,21.13874292,1
2758,0,0,0.605041671,10896.65671,1273.6,1556.650422,0
16357,0,6.48385619,0,4115.111529,2106.989301,16.600617,1
23704,0,6.64385619,0,18491.36847,4815.371763,72.46675588,1
108,0,0,0.828706227,14002.78132,1302.4,551.1932266,0
858,0,0,1.699821501,13367.73448,1249.6,146.8750895,0
1835,1.270424542,5.825313794,0.882845194,20173.58873,1912.371703,2674.262858,1
3407,0,6.512669028,0,1692.322325,193.9580527,61.66499882,1
1609,0,0,2.15517897,13090.17831,1302.530253,57.47670027,0
10800,0.194391858,6.62385619,0,2307.435376,271.470465,121.8524868,1
2924,1.001893246,6.311499184,1.596522593,6535.391844,1224.481619,1419.324476,1
633,0,0,0.37469691,14193.74675,1336,1394.568272,0
541,0,0,1.054214262,18701.08089,2085.982803,230.4239284,0
208,0,0,0.744473659,16115.08212,2024,1358.303802,0
590,0.998741067,0.998741067,1.606896294,13070.78718,1206.520652,3935.793223,0
443,0.203905876,6.248685793,1.39667626,7649.993508,1267.580274,4292.448052,1
10179,1,1,0,11457.66199,1681.645088,267.4944569,1
617,1.989580998,1.976752069,0.764463094,21583.69945,2904,6116.069188,0
588,1.471672009,1.471672009,0.576622494,16150.71572,2057.6,6479.734544,0
6,0.080793136,6.50385619,0.840127437,175403.5323,151727.6732,5901.21818,1
251,0,6.64385619,0,3057.881877,40863.11369,6536.275257,1
2014,0,6.512669028,0,3204.888818,1343.865613,3081.754159,1
30838,0,6.64385619,0,17979.13148,4815.371763,0.521860885,1
409,0,0,1.470217627,15355.37576,2086.608661,4569.045541,0
494,0,0,1.756590143,14630.66351,1792.179218,979.290575,0
812,0.958354126,0.958354126,0.727137129,15700.27302,2024,4362.338907,0
28323,0,6.64385619,0.313773209,3300.403133,427.6286846,0.008026766,1
9315,0,6.456307315,0.815406825,193008.6978,98201.39581,1834.958923,1
117,0.749498399,0,0.076464498,29758.69115,2937.6,5822.134566,0
975,1.392263792,1.392263792,1.070924388,13267.28806,1172.917292,4009.149254,0
5609,0.083542888,6.334962501,0,45636.10597,2618.518876,184.2964613,1
4179,0,6.28875844,0,1154.68227,0,1166.860552,1
11398,0,6.40385619,0.624154827,36699.51677,19203.84269,2396.382662,1
455,0,0,0.875824359,12576.11973,1785.6,461.4807393,0
223,0,0,0.561363718,15310.32208,1990.4,2364.562368,0
303,0.999889709,0.999889709,0.275048745,15724.39229,1990.20098,3307.060193,0
1390,0,6.523561956,0.078442978,3605.182551,401.9851117,3286.145505,1
509,0,0,1.232825308,19280.10547,2120.212021,2643.652835,0
277,0,6.62935662,0,3740.716986,2911.541702,2948.675425,1
193,0,0,0.578622295,15340.72228,2086.4,3035.890375,0
1255,0.197453004,6.402925278,0.404944724,6108.646698,1339.091096,1806.228427,1
1483,0,6.230267984,0.824000951,351487.336,82871.14956,86791.10594,1
31,0,0,0.680723924,13918.21685,1302.4,1208.015121,0
20481,0,6.181209565,0,2424.116213,341.1530815,265.8796106,1
804,0,0,0.594487006,21453.40706,2774.4,99.96263196,0
17377,0,6.261209565,0,36699.51677,19203.84269,1274.859879,1
764,0,0,1.163781515,13834.13116,1475.347535,5056.261082,0
112,0,0,0.993353784,18323.39909,1990.4,186.7103882,0
847,0,0,0.183098714,11774.3917,1336,4153.30873,0
92,0,0,0.187943972,21969.90203,2841.6,912.1067947,0
12262,0,6.301209565,0,82428.46346,166211.8329,1028.762809,1
624,0,6.11701824,0.604883749,7832.700557,724.8724872,1218.129721,1
341,0,6.64385619,0.157207709,3119.148401,40863.11369,5008.953118,1
1378,0,6.178508855,0.350957251,369200.4921,74664.24022,49356.87787,1
12065,0,6.28875844,0,903.5932175,0,15.63419336,1
447,0,0,1.591446224,12868.82595,1302.269773,940.6608147,0
1022,0,0,1.285323327,13020.83962,1172.917292,423.8569454,0
1570,0,6.28875844,0,1931.984058,492.4623116,70.44640394,1
8,0,6.381209565,0.521699855,359043.4559,69043.29281,115138.479,1
213,1.494305556,1.946892545,0.584689046,27588.65241,3251.2,15134.56649,0
388,0.994378997,0.994378997,0.592084031,18947.08242,2086.4,3029.602415,0
1705,0,6.275069801,0.947878748,340036.3491,76516.91572,79914.4763,1
996,0.971286615,0.971286615,0.70616095,20889.80884,2120,2779.966789,0
15209,0,6.64385619,0,11044.78671,2096.296296,220.3828868,1
2450,0.194391858,6.62385619,0.1750626,3300.403133,427.6286846,1234.565693,1
1,0,6.523561956,0.470708915,4015.961942,518.3481652,1829.214574,1
505,0,6.62935662,0,1705.268768,127.3334643,3318.635163,1
27331,0,6.36385619,0,1051.829693,341.1530815,0.029246473,1
619,0.999813034,0.999832551,0.526047736,22585.45288,2740.8,3896.155493,0
3856,0,6.512669028,0,2017.615961,288.2241744,1588.244311,1
3869,0,6.512669028,0,2114.903503,504.7960245,2502.353654,1
4407,0,6.28875844,0,1163.408957,0,969.01481,1
11,0,0,0.043188308,13801.23525,1302.4,0.436728595,0
185,0.999998866,0.999998866,1.429094856,14590.27028,1542.4,6319.199945,0
10,0,6.64385619,0.364961312,105735.0813,382202.698,6523.669837,1
735,0,0,0.38758117,13806.35231,1336.133613,582.699148,0
935,0.932007389,0.932007389,0.540663295,18879.66052,2119.2,10873.46317,0
868,0,0,0.327841316,14980.72227,1956.8,1793.841546,0
619,1.561236748,1.561236748,1.375545384,14822.77164,2335.766423,2391.413089,0
1429,0,6.56875056,0.479869103,117130.304,98311.7338,5948.598575,1
1638,0,0,0.431446496,12682.10437,1302.4,3032.846414,0
1940,0,0,0.582707042,15396.34189,1564.8,5821.386,0
28269,0,6.336307315,0,3928.301369,882.8037192,0.418588733,1
126,0,6.56875056,0.995218772,11421.55176,66151.17057,4959.231079,1
145,0,0,1.181326049,12945.55315,1302.4,974.8225724,0
51,0.14609425,6.160432423,1.214683855,90840.76375,6016,48430.58317,1
47,0.374975185,5.727446961,0.835077166,198138.5944,66396.71337,42241.82787,1
3480,0,6.512669028,0.180129314,11536.42879,11223.102,1376.038244,1
674,0,6.363182744,1.168573989,9524.362543,2404.8,3039.822304,1
20708,0,6.28875844,0.09613176,2424.116213,341.1530815,0.497716552,1
6157,0,6.64385619,0.488119332,214322.9007,69162.28682,119537.7666,1
1909,0,6.235902344,0.597188951,360360.6369,64409.12232,93855.22198,1
8,0,6.290874044,1.34964593,339255.1215,82871.14956,85190.08303,1
12350,0,6.341209565,0.04835323,1132.861606,904.0473874,3.93E-08,1
506,0,6.512669028,0,11955.38574,11223.102,1949.851525,1
5113,0,6.573893518,0.44260534,2522.78472,299.9078152,287.62654,1
461,0.99866352,0.99866352,0.343379214,15007.9367,1956.8,2710.100326,0
374,0,6.28875844,0,1006.958654,0,425.3296376,1
2969,0,6.23366069,0.837123822,36699.51677,19203.84269,34824.14187,1
867,1.470999183,1.879233473,0.735481524,22419.70811,2870.687069,7290.161687,0
2025,0,6.62935662,0,1841.598205,0,1489.020059,1
332,0.999983068,0.999983068,1.753739981,15028.13356,1691.2,1220.634595,0
682,0,0,0.443968224,19733.7955,2180.8,3005.988809,0
1636,0.997631063,0.997631063,0.949108777,16932.48643,2035.2,6534.39682,0
14878,1,1,0,10944.49065,1681.645088,20.46070355,1
5303,0,6.27829715,1.176376596,358463.8302,79464.96136,1620.140448,1
6489,0,6.62935662,0.986319789,3838.694471,193.6099189,646.6880221,1
361,0,0,1.791841306,13406.48713,1240,2092.192033,0
1855,0,6.512669028,0,2088.385537,504.7960245,2502.353654,1
958,0,0,1.975357943,14073.2623,1329.6,462.1147029,0
1613,0,6.512669028,0,1783.354294,40.47705096,5431.148146,1
974,0,0,1.168638105,11529.25263,1302.4,358.0955117,0
2225,0,6.30385619,0.498083493,392927.3142,103043.5306,1797560.664,1
208,0,6.217121135,0.931290346,363866.895,67413.92392,78809.68442,1
4653,0,6.528346519,0,8491.330513,3393.6,754.93821,1
1017,0,6.62935662,0.941132478,2977.329567,40207.10059,4998.92008,1
704,0,0,0.056783106,16000.14631,2086.4,1077.800384,0
732,0,0,0.97053171,11765.28728,1374.4,371.3914632,0
404,0.994098421,0.994098421,0.885655605,20649.83461,2086.4,3663.90394,0
108,0,6.341443614,1.222151882,9524.362543,2404.8,3039.822304,1
2,0,6.28875844,0,1006.958654,0,2347.620563,1
195,0.813235652,0.813235652,1.390506996,13943.84455,1715.2,3881.431725,0
705,0,0,1.151759139,11812.03702,1542.4,214.5690018,0
935,0,0,1.170068181,22040.1029,2937.306269,3469.590106,0
459,0,0,1.391103463,15171.36875,1470.4,810.2722688,0
1852,0.377573728,6.309277845,0.427407978,214322.9007,69162.28682,62654.6132,1
1846,0,0,0.941879078,13521.45978,1336,623.2123675,0
32,1.982685576,1.982685576,0.437546012,20477.77899,2740.525947,5755.056753,0
38738,0,6.24875844,0,4419.899441,1446.676971,0.023068012,1
308,0,0,1.736114281,14490.51471,2040,2693.085333,0
11955,1.070720271,1.070720271,0,11457.66199,1681.645088,1664.828333,1
507,0,0,1.607940345,21756.91665,2841.6,1823.240803,0
12450,0,6.376307315,0,5753.756634,1446.676971,3.03863923,1
8,0,6.189863943,1.453809373,400979.2593,75204.85711,81951.57206,1
2184,0.083542888,6.173402344,1.401962904,81541.36849,3081.6,70487.86049,1
264,0.946387136,0.946387136,1.819106584,15652.87876,1734.4,2156.752573,0
1850,1.160482369,5.930602388,1.596749107,47228.13568,1191.264601,5248.610052,1
11,0,6.58385619,0.416447557,154300.3289,195697.4061,11759.16494,1
480,0,0,1.380742798,12139.20677,1734.573457,614.1418642,0
682,0,0,0.422130365,16286.83547,2086.4,1634.002927,0
0,0.194391858,6.62385619,0,2519.590558,368.7405159,86.31012114,1
2522,0,6.62935662,0,1749.504015,127.3334643,2036.360325,1
196,0,6.178508855,0.976303473,410585.9425,74664.24022,112127.1432,1
2523,0,6.28875844,0,902.6607734,0,1430.497498,1
870,0,0,1.437491997,14125.00599,2187.418742,1649.07527,0
887,0,0,1.968502889,16168.08582,2120,2158.291676,0
592,0.945728958,0.736174774,0.937735827,21381.95687,2740.8,4900.055264,0
6,0,6.58895258,0.246915884,176288.4057,158950.2061,2631.558782,1
145,0.971192639,6.065915577,1.938731296,39079.99186,1165.886424,1953.056467,1
3,0,6.004300084,0.821520096,365948.4503,73227.19141,45387.48988,1
378,0.203905876,6.31251558,1.429624955,7629.243697,1094.4,1958.215229,1
324,0.938380113,0.938380113,1.164590577,12762.54832,1638.4,1583.572412,0
2375,0,6.211548875,1.19848734,336467.4048,74181.98445,130606.7366,1
224,0.992141328,0.992141328,1.1582146,13004.08277,1173.151946,585.0800054,0
12886,1.854519968,1.854519968,0,11428.63404,1681.645088,101.437699,1
9,0.999996276,0.999996276,0.149785659,11226.5144,1302.269773,5071.270399,0
2954,0.989388838,0.989388838,1.353530911,12663.55278,1302.660532,2122.437014,0
1305,0,6.225067319,1.134392241,357278.3277,71461.81979,72332.37859,1
715,0,0,1.527728419,14803.40184,1681.6,1900.722383,0
30730,0,6.42385619,0,8171.191964,763.2,0.997633947,1
1975,0,0,1.319016635,13127.70932,1302.4,3384.04818,0
6,0.082143051,6.594301681,0.967583364,80579.27745,113161.1374,6237.191369,1
56,0,0,1.375135599,13575.67814,1302.4,0.038065784,0
881,0,0,0.960584306,21977.42483,2971.2,379.3377007,0
1197,0,6.62935662,0,1705.268768,127.3334643,1412.938889,1
10587,1.070720271,1.070720271,0,11457.66199,1681.645088,137.9384918,1
156,1.562453799,0.975770677,0.250667029,23258.31495,2774.677468,3876.662021,0
401,0,6.523561956,0,3896.706459,471.4640199,1822.511546,1
1341,0,6.62935662,0.103834909,224104.7449,208405.9129,2442.674389,1
19619,0,6.34385619,0,4115.111529,2106.989301,5.659447325,1
385,0,0,0.440936897,13804.84724,1422.542254,4.247773868,0
23031,0.080793136,6.64385619,0,11044.78671,2096.296296,11.64003577,1
21542,0.590723919,6.149074888,0,86115.51173,72874.56641,0.267658981,1
192,0,6.146017056,1.185750694,348050.7395,68190.02478,82507.65347,1
3,0,6.60385619,0.204324629,8084.025566,75546.93085,23.74065597,1
130,0,0,1.208624862,13548.62707,1336,375.440446,0
3310,0,6.336307315,0.404326525,8171.191964,763.2,34974.30535,1
508,0,0,0.78391867,15249.6322,2024,1227.778351,0
1564,0,6.244662268,0.536065584,367670.7726,68580.98053,44223.02641,1
151,0.790644027,0.790644027,0.97679996,18285.12536,1990.4,4010.449598,0
1277,0,0,0.881351544,19098.48936,2146.985301,1209.692675,0
3,1.20898903,5.888320868,1.477936884,56734.52762,1945.16129,4490.911438,1
1905,0,0,1.789832002,13913.97701,2187.418742,2617.047615,0
93,0,0,0.651872131,13907.52249,1336.133613,574.7035064,0
809,0,6.64385619,0.197442318,5298.8441,41498.69846,2610.84911,1
3,0,6.28875844,0,1341.297223,0,257.9577578,1
1312,0,0,0.440938674,14980.83891,2086.4,1117.496128,0
1970,0,6.64385619,0.561286018,2203.906879,8972.62142,2632.523914,1
1812,0.928217619,0.928217619,0.839652746,14003.45094,1336,4827.08388,0
3,0,5.991463873,0.620248675,375914.1219,73227.19141,83749.33534,1
992,0.697998947,0.764148976,0.239035943,21454.56098,2774.954991,5787.062743,0
5020,0,6.28875844,0,1280.315515,0,419.9810462,1
14832,0,6.38385619,0,53895.8809,2465.910212,39.52840543,1
731,0,6.11701824,0.604883749,7802.453752,758.4,1639.252764,1
1721,0,0,0.681070728,14851.55136,2086.4,3502.349309,0
5602,0,6.64385619,0.238917787,4336.117941,41498.69846,518.581322,1
148,0.203905876,6.269962389,1.063186786,5733.781717,886.1341598,1705.429433,1
826,1.578261172,1.578261172,0.769139271,15553.32659,2086.4,3144.533296,0
1623,0.815743592,0.815743592,0,16862.19145,2348.8,4719.696153,0
552,0,0,0.296192965,15758.04822,2086.4,1283.335974,0
4465,0,6.194815711,1.242744806,15679.15233,2734.081611,203.9229134,1
2297,0,6.21366069,0.823343169,36400.27739,5365.863414,1216.907513,1
92,0,6.64385619,0.987018622,2223.272615,28722.02166,2654.942236,1
1186,0,6.270672024,0.974257236,7049.820671,2506.934199,606.7560795,1
19126,0,6.396307315,0,4030.388691,650.9268293,109.0229883,1
493,0,0,1.403355489,12965.27445,1240.124012,329.8984265,0
1739,0,6.196068503,1.226893801,357161.1438,71461.81979,56114.9797,1
1148,0,0,1.551963162,14376.11107,1345.6,957.7107036,0
3512,0,6.272773365,1.275304831,14505.74646,7984.782195,372.313902,1
12240,0,6.48385619,0,7077.074904,1731.125456,442.8661263,1
1966,1.20898903,5.888320868,1.115105463,61016.88043,1945.16129,4485.858671,1
2478,0.080793136,6.221209565,1.696407545,15036.94756,6206.4,1532.87212,1
763,0,0,1.059807287,15959.85685,2120,355.3208075,0
22468,0,6.64385619,0,6033.471739,60594.68672,1.724346616,1
908,0.982071616,0.981897218,0.455365954,22731.85095,2971.2,3656.097566,0
394,0,0,1.202081326,13387.13403,1561.443856,265.6830449,0
424,0,0,0.694975717,21651.4772,2774.122588,2065.660238,0
1594,0.986882062,0.986882062,0.959833175,14856.20615,1638.563856,4496.365286,0
36,0,0,0.925205921,15345.63956,1956.9957,758.6680391,0
3661,0,6.512669028,0.80997894,11051.81767,8773.033708,79.60665348,1
820,0,0,1.71838682,13896.09507,1691.2,3302.251161,0
6138,0,6.28875844,0,1039.50274,0,110.0645448,1
163,0,0,0.900564816,15553.56835,2086.4,4145.924797,0
2021,0,6.512669028,0,2130.655056,992.8860676,3961.42985,1
6070,0,6.512669028,0,2836.088597,1343.865613,437.7498722,1
31,1.476087876,1.475617975,0.579194245,22196.19291,2841.315868,6522.967555,0
4473,0,6.539158811,0.732553871,3852.012564,399.0147783,212.3039896,1
1275,0,0,0.573147691,15231.73309,1464.653535,586.6559339,0
1751,0,6.42385619,1.0450114,392927.3142,98247.41834,539616.4728,1
2009,0.197453004,6.402925278,0.378815477,6738.662836,1339.091096,256.5669494,1
20568,0,6.52385619,0,926.4001334,235.6047527,1.36884862,1
665,0,0,1.039730531,12955.21605,1388.8,782.82326,0
838,0.999997191,0.999997056,0.881214208,21449.43603,2773.845231,1882.539291,0
47,0,0,0.250615822,18937.16095,2086.4,469.1467094,0
187,0,0,1.177067817,13687.71224,1340.665933,1727.878976,0
2618,0,6.416307315,0.184598804,4030.388691,650.9268293,37833.11658,1
716,0,6.254487092,1.404927541,17777.51696,2407.576289,8030.039936,1
25,0,0,0.035386037,21673.85649,2870.112989,504.1612371,0
14294,1.656729283,5.721946674,0,11428.63404,1681.645088,6540.812679,1
328,0,0,1.28841916,15800.90903,1638.236176,558.8602091,0
1801,0,0,1.120429525,12955.52969,1302.4,977.1284118,0
209,1.529495454,0.987553744,1.154502087,20066.22599,2348.8,7130.031339,0
666,0.999999998,0.999999998,1.118481859,18289.63286,2120,3659.639484,0
1927,0,0,0.839729065,15369.62535,2086.191381,3275.93841,0
1513,0.203905876,6.291238985,1.147401076,10817.93405,2455.766361,2747.141057,1
